VVals,EpRet,EpLen,StopIter,LossPi,LossV,KL,ClipFrac,Entropy,DeltaLossPi,DeltaLossV,Epoch,Total_Steps
[-0.00938425],64.0,18,6,4.2724607851596375e-08,1.5473519563674927,0.015377680771052837,0.1436000019311905,1.3847943544387817,-0.004158413387088444,-0.857469916343689,0,5000
